Chr	Start	Gene_symbol	ENSG_ID
1	28853738	PRDX3P2	ENSG00000231468
1	28879596	TRNAU1AP	ENSG00000180098
1	28909494	SNHG12	ENSG00000197989
1	28918711	RAB42	ENSG00000188060
1	28969596	TAF12	ENSG00000120656
1	28969739	LINC01715	ENSG00000229388
1	28975111	AL360012.1	ENSG00000270103
1	28995243	GMEB1	ENSG00000162419
1	29063132	YTHDF2	ENSG00000198492
1	29138653	OPRD1	ENSG00000116329
1	29203847	AL009181.1	ENSG00000233427
1	29213602	EPB41	ENSG00000159023
1	29309119	AL138785.1	ENSG00000225616
1	29450446	TMEM200B	ENSG00000253304
1	29508498	SRSF4	ENSG00000116350
1	29550444	AL590729.1	ENSG00000237934
1	29557453	MECR	ENSG00000116353
1	29563027	PTPRU	ENSG00000060656
1	29676625	LINC01756	ENSG00000230523
1	30182393	AC092265.1	ENSG00000228176
1	30510458	LINC01648	ENSG00000233399
1	30884484	AL161638.2	ENSG00000236335
1	31191350	MATN1-AS1	ENSG00000186056
1	31196433	MATN1	ENSG00000162510
1	31230666	LAPTM5	ENSG00000162511
1	31297074	LINC01778	ENSG00000223382
1	31331004	AL445235.1	ENSG00000235143
1	31381607	SDC3	ENSG00000162512
1	31538837	PUM1	ENSG00000134644
1	31712400	NKAIN1	ENSG00000084628
1	31736527	AC114495.2	ENSG00000229447
1	31769661	SNRNP40	ENSG00000060688
1	31769841	ZCCHC17	ENSG00000121766
1	31819485	AL451070.1	ENSG00000229044
1	31849696	FABP3	ENSG00000121769
1	31882411	SERINC2	ENSG00000168528
1	31961776	AC209007.1	ENSG00000215899
1	32041173	AC114488.1	ENSG00000229167
1	32042115	TINAGL1	ENSG00000142910
1	32083286	HCRTR1	ENSG00000121764
1	32109649	AC114488.2	ENSG00000235790
1	32110294	AC114488.3	ENSG00000264078
1	32110496	PEF1	ENSG00000162517
1	32169919	COL16A1	ENSG00000084636
1	32230493	ADGRB2	ENSG00000121753
1	32281651	SPOCD1	ENSG00000134668
1	32321168	AL354919.1	ENSG00000203620
1	32387441	AL136115.2	ENSG00000269967
1	32398620	AL136115.1	ENSG00000228634
1	32410456	PTP4A2	ENSG00000184007
1	32479429	KHDRBS1	ENSG00000121774
1	32537631	TMEM39B	ENSG00000121775
1	32539074	AL445248.1	ENSG00000203325
1	32573638	KPNA6	ENSG00000025800
1	32645286	TXLNA	ENSG00000084652
1	32665986	CCDC28B	ENSG00000160050
1	32671359	IQCC	ENSG00000160051
1	32672414	AL049795.1	ENSG00000224066
1	32674694	DCDC2B	ENSG00000222046
1	32687619	EIF3I	ENSG00000084623
1	32687957	TMEM234	ENSG00000160055
1	32707220	MTMR9LP	ENSG00000220785
1	32712833	FAM167B	ENSG00000183615
1	32716839	LCK	ENSG00000182866
1	32757686	HDAC1	ENSG00000116478
1	32801979	MARCKSL1	ENSG00000175130
1	32816263	AL109945.1	ENSG00000233775
1	32817121	TSSK3	ENSG00000162526
1	32827796	FAM229A	ENSG00000225828
1	32860048	BSDC1	ENSG00000160058
1	32868715	GAPDHP20	ENSG00000224333
1	32887579	AL356986.1	ENSG00000270850
1	32892389	LRRC37A12P	ENSG00000229259
1	32930669	ZBTB8B	ENSG00000273274
1	33005027	ZBTB8A	ENSG00000160062
1	33116503	ZBTB8OS	ENSG00000176261
1	33116742	RBBP4	ENSG00000162521
1	33169196	SYNC	ENSG00000162520
1	33190837	AC114489.1	ENSG00000224409
1	33207485	KIAA1522	ENSG00000162522
1	33282367	S100PBP	ENSG00000116497
1	33283753	YARS	ENSG00000134684
1	33338082	FNDC5	ENSG00000160097
1	33351594	HPCA	ENSG00000121905
1	33367038	TMEM54	ENSG00000121900
1	33430285	RNF19B	ENSG00000116514
1	33445542	AL355864.1	ENSG00000217644
1	33452552	AL355864.2	ENSG00000239670
1	33496635	AL020995.1	ENSG00000236065
1	33546596	AK2	ENSG00000004455
1	33546704	AZIN2	ENSG00000142920
1	33647659	TRIM62	ENSG00000116525
1	33722145	ZNF362	ENSG00000160094
1	33726812	AL513327.3	ENSG00000270115
1	33780290	AL513327.1	ENSG00000225313
1	33786698	A3GALT2	ENSG00000184389
1	33802464	RN7SKP16	ENSG00000222112
1	33815952	AL513327.2	ENSG00000233246
1	33896652	PHC2	ENSG00000134686
1	33931849	TLR12P	ENSG00000234512
1	33938245	ZSCAN20	ENSG00000121903
1	33978342	AC115285.1	ENSG00000235907
1	34326075	HMGB4	ENSG00000176256
1	34334553	CSMD2-AS1	ENSG00000231163
1	34631442	CSMD2	ENSG00000121904
1	34632483	C1orf94	ENSG00000142698
1	35220647	GJB5	ENSG00000189280
1	35225341	GJB4	ENSG00000189433
1	35246789	GJB3	ENSG00000188910
1	35258598	GJA4	ENSG00000187513
1	35316294	AL122010.1	ENSG00000230163
1	35325416	SMIM12	ENSG00000163866
1	35395185	DLGAP3	ENSG00000116544
1	35444306	AC114490.1	ENSG00000241014
1	35450953	TMEM35B	ENSG00000243749
1	35497568	ZMYM6	ENSG00000163867
1	35519068	RPL12P45	ENSG00000233940
1	35525386	ZMYM1	ENSG00000197056
1	35658748	SFPQ	ENSG00000116560
1	35734567	ZMYM4	ENSG00000146463
1	35816322	RPL5P4	ENSG00000229994
1	36023013	KIAA0319L	ENSG00000142687
1	36023073	NCDN	ENSG00000020129
1	36038970	TFAP2E	ENSG00000116819
1	36043329	AC004865.2	ENSG00000239636
1	36107444	PSMB2	ENSG00000126067
1	36185072	C1orf216	ENSG00000142686
1	36208842	AL354864.1	ENSG00000232335
1	36235567	CLSPN	ENSG00000092853
1	36273772	AGO4	ENSG00000134698
1	36335408	AGO1	ENSG00000092847
1	36395715	AL139286.2	ENSG00000271914
1	36396318	AGO3	ENSG00000126070
1	36479229	AL138787.2	ENSG00000271554
1	36547922	AL138787.1	ENSG00000232862
1	36549675	TEKT2	ENSG00000092850
1	36554475	ADPRHL2	ENSG00000116863
1	36590820	COL8A2	ENSG00000171812
1	36615097	TRAPPC3	ENSG00000054116
1	36621179	MAP7D1	ENSG00000116871
1	36690016	THRAP3	ENSG00000054118
1	36771987	SH3D21	ENSG00000214193
1	36789215	EVA1B	ENSG00000142694
1	36789334	AL591845.1	ENSG00000116883
1	36851496	STK40	ENSG00000196182
1	36863492	LSM10	ENSG00000181817
1	36884178	SNORA63C	ENSG00000201448
1	36916085	OSCP1	ENSG00000116885
1	36930037	MRPS15	ENSG00000116898
1	36948878	CSF3R	ENSG00000119535
1	37238740	AC117945.1	ENSG00000234481
1	37499729	GRIK3	ENSG00000163873
1	37790700	AL353604.1	ENSG00000223944
1	37796452	RPS29P6	ENSG00000230451
1	37940011	LINC01137	ENSG00000233621
1	37940152	ZC3H12A	ENSG00000163874
1	37980374	MEAF6	ENSG00000163875
1	38010363	FTH1P1	ENSG00000232273
1	38019902	SNIP1	ENSG00000163877
1	38021842	AL034379.1	ENSG00000237749
1	38022519	DNALI1	ENSG00000163879
1	38061535	GNL2	ENSG00000134697
1	38100594	RSPO1	ENSG00000169218
1	38157913	C1orf109	ENSG00000116922
1	38158089	CDCA8	ENSG00000134690
1	38230804	EPHA10	ENSG00000183317
1	38242341	ACTN4P2	ENSG00000214141
1	38248556	AL929472.1	ENSG00000227416
1	38259473	MANEAL	ENSG00000185090
1	38272647	YRDC	ENSG00000196449
1	38272650	C1orf122	ENSG00000197982
1	38325291	MTF1	ENSG00000188786
1	38412728	INPP5B	ENSG00000204084
1	38456592	SF3A3	ENSG00000183431
1	38457133	RNU6-510P	ENSG00000212541
1	38471277	FHL3	ENSG00000183386
1	38474929	UTP11	ENSG00000183520
1	38512449	POU3F1	ENSG00000185668
1	38512985	AL139158.2	ENSG00000224592
1	38680438	LINC01343	ENSG00000237290
1	38940867	LINC01685	ENSG00000238063
1	39174602	AL354702.1	ENSG00000215895
1	39325494	RRAGC	ENSG00000116954
1	39325671	AL139260.1	ENSG00000228436
1	39339737	MYCBP	ENSG00000214114
1	39407470	RHBDL2	ENSG00000158315
1	39456894	AKIRIN1	ENSG00000174574
1	39491989	NDUFS5	ENSG00000168653
1	39546987	MACF1	ENSG00000127603
1	39672183	AL356055.1	ENSG00000270040
1	39723320	AL442071.1	ENSG00000226438
1	39957317	BMP8A	ENSG00000183682
1	39980627	OXCT2P1	ENSG00000237624
1	40024378	PPIEL	ENSG00000243970
1	40033179	SNORA55	ENSG00000201457
1	40036151	AL365277.1	ENSG00000228060
1	40042461	PABPC4	ENSG00000090621
1	40099087	AL035404.2	ENSG00000225903
1	40105616	HEYL	ENSG00000163909
1	40137709	NT5C1A	ENSG00000116981
1	40157360	HPCAL4	ENSG00000116983
1	40157853	PPIE	ENSG00000084072
1	40183699	AL035404.1	ENSG00000225333
1	40237019	OXCT2	ENSG00000198754
1	40254532	BMP8B	ENSG00000116985
1	40254647	AL033527.3	ENSG00000261798
1	40349182	TRIT1	ENSG00000043514
1	40363642	AL033527.2	ENSG00000236546
1	40367927	MYCL	ENSG00000116990
1	40420801	MFSD2A	ENSG00000168389
1	40428351	AL663070.1	ENSG00000228477
1	40505904	CAP1	ENSG00000131236
1	40563374	PPT1	ENSG00000131238
1	40598435	AL512599.1	ENSG00000226745
1	40627044	RLF	ENSG00000117000
1	40711618	TMCO2	ENSG00000188800
1	40723638	AL050341.2	ENSG00000259943
1	40723778	ZMPSTE24	ENSG00000084073
1	40782965	COL9A2	ENSG00000049089
1	40799229	AL031985.2	ENSG00000227311
1	40810521	SMAP2	ENSG00000084070
1	40915778	ZFP69B	ENSG00000187801
1	40929990	AL031985.3	ENSG00000260920
1	40942886	ZFP69	ENSG00000187815
1	40974332	AL603839.3	ENSG00000238287
1	40974412	EXO5	ENSG00000164002
1	40982845	AL603839.2	ENSG00000238186
1	40997232	ZNF684	ENSG00000117010
1	41060024	GTF2F2P2	ENSG00000233910
1	41131328	RIMS3	ENSG00000117016
1	41153259	AL031289.1	ENSG00000237899
1	41157678	NFYC-AS1	ENSG00000272145
1	41157738	NFYC	ENSG00000066136
1	41249683	KCNQ4	ENSG00000117013
1	41328017	CITED4	ENSG00000179862
1	41329585	AC119677.1	ENSG00000229528
1	41445006	CTPS1	ENSG00000171793
1	41488908	SLFNL1	ENSG00000171790
1	41707825	SCMH1	ENSG00000010803
1	41708044	AC093151.3	ENSG00000235358
1	41827593	FOXO6	ENSG00000204060
1	41841340	AC093151.2	ENSG00000229901
1	41950343	EDN2	ENSG00000127129
1	42007739	AL445933.1	ENSG00000230638
1	42501595	HIVEP3	ENSG00000127124
1	42506267	HNRNPFP1	ENSG00000227538
1	42619091	GUCA2B	ENSG00000044012
1	42630388	GUCA2A	ENSG00000197273
1	42801547	FOXJ3	ENSG00000198815
1	42804046	AC096540.1	ENSG00000227527
1	42846465	RIMKLA	ENSG00000177181
1	42921786	ZMYND12	ENSG00000066185
1	42921938	PPCS	ENSG00000127125
1	42929000	CCDC30	ENSG00000186409
1	42966066	TMSB4XP1	ENSG00000236876
1	43036640	AL445669.2	ENSG00000236180
1	43124095	PPIH	ENSG00000171960
1	43144405	AC098484.2	ENSG00000234917
1	43148097	YBX1	ENSG00000065978
1	43205924	CLDN19	ENSG00000164007
1	43232754	P3H1	ENSG00000117385
1	43232939	C1orf50	ENSG00000164008
1	43242460	AC098484.1	ENSG00000228452
1	43282794	ERMAP	ENSG00000164010
1	43282953	SVBP	ENSG00000177868
1	43312092	AL512353.1	ENSG00000228192
1	43312279	ZNF691	ENSG00000164011
1	43354437	AL512353.2	ENSG00000233708
1	43358100	AL512353.3	ENSG00000237090
1	43368902	ATP6V1E1P1	ENSG00000225099
1	43424529	SLC2A1	ENSG00000117394
1	43424719	SLC2A1-AS1	ENSG00000227533
1	43610823	FAM183A	ENSG00000186973
1	43638534	CFAP57	ENSG00000243710
1	43662087	RNA5SP46	ENSG00000199240
1	43735664	TMEM125	ENSG00000179178
1	43736606	EBNA1BP2	ENSG00000117395
1	43751287	C1orf210	ENSG00000253313
1	43766663	TIE1	ENSG00000066056
1	43803477	MPL	ENSG00000117400
1	43824328	AL139289.2	ENSG00000234694
1	43824625	CDC20	ENSG00000117399
1	43833695	ELOVL1	ENSG00000066322
1	43850783	AL139289.1	ENSG00000229431
1	43855478	MED8	ENSG00000159479
1	43855552	SZT2	ENSG00000198198
1	43914281	SZT2-AS1	ENSG00000229372
1	43919596	HYI	ENSG00000178922
1	43919660	HYI-AS1	ENSG00000229348
1	43990857	PTPRF	ENSG00000142949
1	44115828	KDM4A	ENSG00000066135
1	44171494	ST3GAL3	ENSG00000126091
1	44173808	KDM4A-AS1	ENSG00000236200
1	44193013	AL451062.1	ENSG00000229444
1	44398991	ARTN	ENSG00000117407
1	44412222	AL357079.1	ENSG00000237950
1	44412610	IPO13	ENSG00000117408
1	44435671	DPH2	ENSG00000132768
1	44440158	ATP6V0B	ENSG00000117410
1	44444614	B4GALT2	ENSG00000117411
1	44457030	CCDC24	ENSG00000159214
1	44497138	SLC6A9	ENSG00000196517
1	44501797	AL139220.2	ENSG00000230615
1	44554148	AL139220.1	ENSG00000227163
1	44584521	KLF17	ENSG00000171872
1	44588183	AL356653.1	ENSG00000233514
1	44654720	AL035417.2	ENSG00000271329
1	44679126	DMAP1	ENSG00000178028
1	44709944	ERI3-IT1	ENSG00000233602
1	44820931	ERI3	ENSG00000117419
1	44870865	RNF220	ENSG00000187147
1	45140226	TMEM53	ENSG00000126106
1	45140384	ARMH1	ENSG00000198520
1	45205489	KIF2C	ENSG00000142945
1	45240922	RPS8	ENSG00000142937
1	45241306	AL592166.1	ENSG00000225721
1	45242161	SNORD46	ENSG00000200913
1	45246386	RPS15AP11	ENSG00000234093
1	45253376	BEST4	ENSG00000142959
1	45265896	PLK3	ENSG00000173846
1	45272956	TCTEX1D4	ENSG00000188396
1	45274153	BTBD19	ENSG00000222009
1	45308734	PTCH2	ENSG00000117425
1	45309753	AL136380.1	ENSG00000226499
1	45452281	EIF2B3	ENSG00000070785
1	45454375	PPIAP35	ENSG00000232369
1	45457505	MRPS17P1	ENSG00000268949
1	45477000	HECTD3	ENSG00000126107
1	45477818	UROD	ENSG00000126088
1	45771880	ZSWIM5	ENSG00000162415
1	45792544	HPDL	ENSG00000186603
1	45804327	MUTYH	ENSG00000132781
1	45805341	TOE1	ENSG00000132773
1	45956871	TESK2	ENSG00000070759
1	45965751	MMACHC	ENSG00000132763
1	45988718	PRDX1	ENSG00000117450
1	46016214	AKR1A1	ENSG00000117448
1	46049517	NASP	ENSG00000132780
1	46089728	CCDC17	ENSG00000159588
1	46111868	RPS15AP10	ENSG00000225447
1	46117497	AL604028.2	ENSG00000234329
1	46152817	GPBP1L1	ENSG00000159592
1	46152885	TMEM69	ENSG00000159596
1	46162729	AL604028.1	ENSG00000230896
1	46216321	IPP	ENSG00000197429
1	46246948	AL603882.1	ENSG00000236111
1	46252658	MAST2	ENSG00000086015
1	46313265	TMA16P2	ENSG00000232467
1	46512489	AL358075.1	ENSG00000226957
1	46600202	AL358075.2	ENSG00000227857
1	46640744	TSPAN1	ENSG00000117472
1	46641300	AL672043.1	ENSG00000250719
1	46642159	PIK3R3	ENSG00000117461
1	46664114	POMGNT1	ENSG00000085998
1	46669005	LURAP1	ENSG00000171357
1	46713359	RAD54L	ENSG00000085999
1	46769279	LRRC41	ENSG00000132128
1	46769302	UQCRH	ENSG00000173660
1	46805848	NSUN4	ENSG00000117481
1	46859936	FAAH	ENSG00000117480
1	46897800	FAAHP1	ENSG00000232022
1	46915375	LINC01398	ENSG00000224863
1	46972667	DMBX1	ENSG00000197587
1	47004367	MKNK1-AS1	ENSG00000269956
1	47017198	KNCN	ENSG00000162456
1	47069965	MKNK1	ENSG00000079277
1	47082562	MOB3C	ENSG00000142961
1	47132046	NENFP1	ENSG00000233647
1	47134526	TEX38	ENSG00000186118
1	47139538	ATPAF1	ENSG00000123472
1	47139707	EFCAB14-AS1	ENSG00000228237
1	47184823	EFCAB14	ENSG00000159658
1	47223509	CYP4B1	ENSG00000142973
1	47357310	AL731892.1	ENSG00000238145
1	47366108	CYP4Z2P	ENSG00000154198
1	47407155	CYP4A11	ENSG00000187048
1	47427035	CYP4X1	ENSG00000186377
1	47533159	CYP4Z1	ENSG00000186160
1	47541650	AL450996.1	ENSG00000225154
1	47603106	CYP4A22	ENSG00000162365
1	47644920	CYP4A22-AS1	ENSG00000225506
1	47644943	LINC00853	ENSG00000224805
1	47656715	PDZK1IP1	ENSG00000162366
1	47691561	AL135960.1	ENSG00000226252
1	47697891	TAL1	ENSG00000162367
1	47779818	STIL	ENSG00000123473
1	47799468	CMPK1	ENSG00000162368
1	47874148	LINC01389	ENSG00000225762
1	47881743	FOXE3	ENSG00000186790
1	47900312	FOXD2-AS1	ENSG00000237424
1	47901688	FOXD2	ENSG00000186564
1	48154134	LINC01738	ENSG00000227947
1	48283737	AC096541.1	ENSG00000225028
1	48462566	TRABD2B	ENSG00000269113
1	48519216	AL356289.1	ENSG00000226133
1	48648099	SKINT1L	ENSG00000242267
1	48688356	SLC5A9	ENSG00000117834
1	48695232	AL109659.2	ENSG00000272491
1	48791794	PPP1R8P1	ENSG00000224986
1	48901638	AL356968.2	ENSG00000235105
1	48937844	SPATA6	ENSG00000132122
1	48963407	AL356968.1	ENSG00000232514
1	49242640	BEND5	ENSG00000162373
1	49513987	AC099788.1	ENSG00000229846
1	49723082	AL590432.1	ENSG00000230114
1	49937756	AGBL4-IT1	ENSG00000225623
1	50307492	ZNF859P	ENSG00000215887
1	50489584	AGBL4	ENSG00000186094
1	50513685	ELAVL4	ENSG00000162374
1	50641539	AL592182.2	ENSG00000237337
1	50688798	AL592182.1	ENSG00000233407
1	50791802	AL596275.1	ENSG00000234080
1	50865444	HMGB1P45	ENSG00000229316
1	50871695	FCF1P6	ENSG00000225671
1	50889171	DMRTA2	ENSG00000142700
1	50927140	AL049637.1	ENSG00000225767
1	51246011	PHBP12	ENSG00000230585
1	51425934	FAF1	ENSG00000185104
1	51426416	CDKN2C	ENSG00000123080
1	51567905	C1orf185	ENSG00000204006
1	51624142	CFL1P2	ENSG00000213478
1	51700767	LINC01562	ENSG00000203356
1	51701942	RNF11	ENSG00000123091
1	51717143	AL162430.1	ENSG00000233406
1	51731745	AL162430.2	ENSG00000236434
1	51795325	TTC39A-AS1	ENSG00000261664
1	51810787	TTC39A	ENSG00000085831
1	51837941	AL671986.1	ENSG00000232027
1	51927392	AC104170.2	ENSG00000238140
1	51983980	AC104170.1	ENSG00000227070
1	51984999	EPS15	ENSG00000085832
1	52042850	OSBPL9	ENSG00000117859
1	52060568	CALR4P	ENSG00000227742
1	52173808	GAPDHP51	ENSG00000236973
1	52174733	SLC25A6P3	ENSG00000232846
1	52259636	AL050343.1	ENSG00000266993
1	52266766	AL050343.2	ENSG00000272175
1	52344476	NRDC	ENSG00000078618
1	52456435	RAB3B	ENSG00000169213
1	52499061	KTI12	ENSG00000198841
1	52516589	TXNDC12-AS1	ENSG00000228369
1	52521795	TXNDC12	ENSG00000117862
1	52521843	BTF3L4	ENSG00000134717
1	52608045	ZFYVE9	ENSG00000157077
1	52626271	AL139156.2	ENSG00000228407
1	52645519	PDCL3P6	ENSG00000224255
1	52719292	ANAPC10P1	ENSG00000213735
1	52819319	AL513218.1	ENSG00000272100
1	52831864	CC2D1B	ENSG00000154222
1	52834348	PLA2G12AP1	ENSG00000224680
1	52870130	ORC1	ENSG00000085840
1	52870235	PRPF38A	ENSG00000134748
1	53019158	TUT4	ENSG00000134744
1	53020489	AL591167.1	ENSG00000272371
1	53038785	EEF1GP7	ENSG00000236290
1	53068043	GPX7	ENSG00000116157
1	53099015	SHISAL2A	ENSG00000182183
1	53164037	COA7	ENSG00000162377
1	53192125	ZYG11B	ENSG00000162378
1	53238319	RPS13P2	ENSG00000228929
1	53308182	ZYG11A	ENSG00000203995
1	53347401	AC099677.4	ENSG00000242391
1	53386093	AC099677.1	ENSG00000230953
1	53392883	ECHDC2	ENSG00000121310
1	53392900	SCP2	ENSG00000116171
1	53527853	PODN	ENSG00000174348
1	53580247	AL445183.2	ENSG00000235563
1	53608288	SLC1A7	ENSG00000162383
1	53662100	CPT2	ENSG00000157184
1	53686288	C1orf123	ENSG00000162384
1	53686334	AL606760.3	ENSG00000259818
1	53704280	MAGOH	ENSG00000162385
1	53704282	AL606760.1	ENSG00000226754
1	53733606	AL355483.4	ENSG00000234578
1	53753695	AL355483.2	ENSG00000228838
1	53757809	AL355483.1	ENSG00000225030
1	53770207	AL355483.3	ENSG00000232762
1	53793741	LRP8	ENSG00000157193
1	53793904	LINC01771	ENSG00000225675
1	53814904	AC119428.1	ENSG00000226938
1	53833916	AC119428.2	ENSG00000230138
1	53905692	SLC25A3P1	ENSG00000236253
1	53925071	DMRTB1	ENSG00000143006
1	54199876	GLIS1	ENSG00000174332
1	54304532	NDC1	ENSG00000058804
1	54307219	AL049745.1	ENSG00000229687
1	54356406	YIPF1	ENSG00000058799
1	54356911	DIO1	ENSG00000211452
1	54411601	HSPB11	ENSG00000081870
1	54411749	LRRC42	ENSG00000116212
1	54441703	HNRNPA3P12	ENSG00000219102
1	54483855	LDLRAD1	ENSG00000203985
1	54519176	TMEM59	ENSG00000116209
1	54519259	TCEANC2	ENSG00000116205
1	54565896	RF00017	ENSG00000237611
1	54619442	CDCP2	ENSG00000157211
1	54649713	MRPL37	ENSG00000116221
1	54665708	CYB5RL	ENSG00000215883
1	54703709	SSBP3-AS1	ENSG00000198711
1	54879151	SSBP3	ENSG00000157216
1	54881928	AL035415.1	ENSG00000232245
1	54982931	AC099796.1	ENSG00000235741
1	55007929	ACOT11	ENSG00000162390
1	55089228	FAM151A	ENSG00000162391
1	55094110	AL590093.1	ENSG00000230728
1	55107462	MROH7	ENSG00000184313
1	55181494	TTC4	ENSG00000243725
1	55230186	PARS2	ENSG00000162396
1	55258557	AC096536.1	ENSG00000237453
1	55266939	TTC22	ENSG00000006555
1	55271735	LEXM	ENSG00000162398
1	55352890	DHCR24	ENSG00000116133
1	55353235	DHCR24-DT	ENSG00000233203
1	55446464	TMEM61	ENSG00000143001
1	55464605	BSND	ENSG00000162399
1	55505220	PCSK9	ENSG00000169174
1	55680785	USP24	ENSG00000162402
1	56046709	AL603840.1	ENSG00000234810
1	56410635	LINC01753	ENSG00000230250
1	56410759	LINC01755	ENSG00000233079
1	56611392	AL353681.1	ENSG00000235612
1	56674127	RPSAP20	ENSG00000229871
1	56724242	AC119674.1	ENSG00000260971
1	56880634	LINC01767	ENSG00000223956
1	57004123	RPL21P23	ENSG00000236776
1	57110973	PLPP3	ENSG00000162407
1	57110994	PRKAA2	ENSG00000162409
1	57285368	FYB2	ENSG00000187889
1	57292592	AL360295.1	ENSG00000229913
1	57320478	C8A	ENSG00000157131
1	57429666	AL161740.1	ENSG00000236341
1	57431812	C8B	ENSG00000021852
1	57852247	AL390243.1	ENSG00000227935
1	58326203	DAB1-AS1	ENSG00000226759
1	58522151	RPS26P15	ENSG00000223416
1	58525810	AL445193.2	ENSG00000235038
1	58809074	DAB1	ENSG00000173406
1	59012473	OMA1	ENSG00000162600
1	59019004	AL035411.2	ENSG00000270209
1	59043165	TACSTD2	ENSG00000184292
1	59097201	AL035411.1	ENSG00000185839
1	59165763	MYSM1	ENSG00000162601
1	59249784	JUN	ENSG00000177606
1	59250822	LINC01135	ENSG00000234807
1	59279013	AL136985.2	ENSG00000272226
1	59362374	AC105277.1	ENSG00000232453
1	59522314	LINC01358	ENSG00000237352
1	59543787	AL592431.1	ENSG00000235215
1	59664292	HSD52	ENSG00000224609
1	59755311	AC093424.1	ENSG00000270457
1	59762309	FGGY	ENSG00000172456
1	60254853	AL035416.1	ENSG00000226883
1	60280457	HOOK1	ENSG00000134709
1	60392461	CYP2J2	ENSG00000134716
1	60539441	C1orf87	ENSG00000162598
1	60563086	PGBD4P8	ENSG00000229332
1	60580546	AC097066.1	ENSG00000238242
1	61106162	LINC01748	ENSG00000226476
1	61291255	AC099792.1	ENSG00000231252
1	61330930	NFIA	ENSG00000162599
1	61436447	NFIA-AS2	ENSG00000237928
1	61590404	AC096947.1	ENSG00000270742
1	61719181	NFIA-AS1	ENSG00000237853
1	62119865	AC099791.1	ENSG00000223920
1	62191094	TM2D1	ENSG00000162604
1	62208095	AC099791.2	ENSG00000271200
1	62208148	PATJ	ENSG00000132849
1	62538119	RN7SL180P	ENSG00000242860
1	62660502	L1TD1	ENSG00000240563
1	62785084	KANK4	ENSG00000132854
1	62901967	USP1	ENSG00000162607
1	63063157	ANGPTL3	ENSG00000132855
1	63153968	DOCK7	ENSG00000116641
1	63154152	AC103923.1	ENSG00000235545
1	63249805	ATG4C	ENSG00000125703
1	63361679	AC099794.1	ENSG00000234318
1	63478141	LINC01739	ENSG00000229537
1	63604920	AC096543.1	ENSG00000203605
1	63715590	AC096543.2	ENSG00000228734
1	63727783	RPSAP65	ENSG00000223683
1	63782901	LINC00466	ENSG00000224209
1	63788128	FOXD3-AS1	ENSG00000230798
1	63788729	FOXD3	ENSG00000187140
1	63826849	AL049636.1	ENSG00000236674
1	63833260	ALG6	ENSG00000088035
1	63989173	EFCAB7	ENSG00000203965
1	63994856	ITGB3BP	ENSG00000142856
1	64014587	DLEU2L	ENSG00000116652
1	64058946	PGM1	ENSG00000079739
1	64121413	RN7SL130P	ENSG00000244256
1	64239692	ROR1	ENSG00000185483
1	64636979	ROR1-AS1	ENSG00000223949
1	64669309	UBE2U	ENSG00000177414
1	64936427	CACHD1	ENSG00000158966
1	65210777	RAVER2	ENSG00000162437
1	65432186	JAK1	ENSG00000162434
1	65451769	SLC2A3P2	ENSG00000185031
1	65468158	LINC01359	ENSG00000226891
1	65469769	AL357078.3	ENSG00000272506
1	65533419	AL357078.1	ENSG00000231485
1	65613231	AK4	ENSG00000162433
1	65713901	DNAJC6	ENSG00000116675
1	65764662	COX6CP13	ENSG00000234144
1	65772203	AL139294.1	ENSG00000229294
1	65886247	LEPR	ENSG00000116678
1	65893464	LEPROT	ENSG00000213625
1	65952088	AC119800.1	ENSG00000237852
1	66044062	AC097063.1	ENSG00000224570
1	66258196	PDE4B	ENSG00000184588
1	66516400	AL590783.1	ENSG00000227466
1	66999065	SGIP1	ENSG00000118473
1	67142685	AL139147.1	ENSG00000248458
1	67218142	TCTEX1D1	ENSG00000152760
1	67266938	INSL5	ENSG00000172410
1	67390569	WDR78	ENSG00000152763
1	67390577	MIER1	ENSG00000198160
1	67519781	SLC35D1	ENSG00000116704
1	67632082	IL23R	ENSG00000162594
1	67697535	C1orf141	ENSG00000203963
1	67773046	IL12RB2	ENSG00000081985
1	67896097	SERBP1	ENSG00000142864
1	67995312	LINC01702	ENSG00000235200
1	68150743	GADD45A	ENSG00000116717
1	68297985	GNG12-AS1	ENSG00000232284
1	68299149	GNG12	ENSG00000172380
1	68509012	AL157407.1	ENSG00000235055
1	68515427	ARL5AP3	ENSG00000228431
1	68517313	DIRAS3	ENSG00000162595
1	68628772	CTBP2P8	ENSG00000234383
1	68698802	WLS	ENSG00000116729
1	68708737	RPS7P4	ENSG00000229133
1	68915641	RPE65	ENSG00000116745
1	68944811	AL138789.1	ENSG00000233589
1	68962358	DEPDC1-AS1	ENSG00000234264
1	68962903	DEPDC1	ENSG00000024526
1	69521580	LINC01707	ENSG00000223883
1	69715105	AL512271.1	ENSG00000235446
1	70034080	LRRC7	ENSG00000033122
1	70073983	SGO1P1	ENSG00000270615
1	70345274	RN7SL538P	ENSG00000240692
1	70385004	PIN1P1	ENSG00000229359
1	70496904	AL158840.1	ENSG00000237919
